iteration,c0,m0,s0,mx0,mn0,c1,m1,s1,mx1,mn1,c2,m2,s2,mx2,mn2,c3,m3,s3,mx3,mn3
138,5,0.190992,0.0928321,0.347442,0.0722951,5,0.161396,0.0613481,0.275958,0.104804,3,0.155019,0.0702758,0.247926,0.0780002,7,0.199576,0.0622086,0.292609,0.128673
139,5,0.190862,0.0927818,0.347242,0.0721849,5,0.146349,0.0716974,0.276144,0.0707692,3,0.154957,0.0702925,0.247849,0.0778546,7,0.199597,0.0622312,0.292522,0.128608
140,5,0.190731,0.0927312,0.347042,0.0720754,5,0.146429,0.0717909,0.27633,0.070593,3,0.154895,0.0703091,0.247772,0.0777093,7,0.199619,0.062254,0.292435,0.128543
141,5,0.190601,0.0926804,0.346842,0.0719668,5,0.161776,0.0614516,0.276516,0.105334,3,0.154832,0.0703257,0.247695,0.0775641,7,0.19964,0.0622773,0.292349,0.128479
142,5,0.190471,0.0926293,0.346642,0.0718592,5,0.161903,0.0614859,0.276702,0.105511,3,0.15477,0.070342,0.247618,0.0774197,7,0.199662,0.0623011,0.292264,0.128414
143,5,0.190341,0.0925778,0.346442,0.0717527,5,0.16203,0.06152,0.276888,0.105688,3,0.154708,0.0703579,0.24754,0.0772759,7,0.199683,0.0623252,0.292178,0.128349
144,5,0.190212,0.092526,0.346242,0.071647,5,0.162157,0.0615541,0.277073,0.105865,3,0.154646,0.0703734,0.247462,0.077133,7,0.199705,0.0623497,0.292093,0.128284
145,5,0.190082,0.0924741,0.346042,0.0715418,5,0.162285,0.061588,0.277259,0.106043,3,0.154585,0.070389,0.247384,0.0769905,7,0.199726,0.0623745,0.292009,0.128219
146,5,0.189953,0.092422,0.345842,0.0714369,5,0.146912,0.0723527,0.277444,0.0695356,3,0.154523,0.0704045,0.247306,0.0768484,7,0.199748,0.0623997,0.291924,0.128154
147,5,0.189824,0.0923697,0.345642,0.0713329,5,0.146993,0.0724464,0.277629,0.0693595,3,0.154462,0.0704197,0.247228,0.0767068,7,0.199769,0.0624252,0.29184,0.128089
148,5,0.189696,0.0923173,0.345442,0.0712293,5,0.147073,0.0725402,0.277813,0.0691833,3,0.154401,0.0704346,0.24715,0.0765661,7,0.199791,0.0624512,0.291756,0.128024
149,5,0.189567,0.0922647,0.345242,0.0711262,5,0.162797,0.0617221,0.277998,0.106755,3,0.15434,0.0704493,0.247072,0.0764258,7,0.199813,0.0624773,0.291673,0.127959
150,5,0.189439,0.0922119,0.345042,0.0710238,5,0.147236,0.0727279,0.278183,0.0688309,3,0.15428,0.0704639,0.246993,0.0762861,7,0.199835,0.062504,0.291591,0.127895
151,5,0.189311,0.0921588,0.344842,0.070922,5,0.147317,0.0728218,0.278367,0.068655,3,0.154219,0.0704785,0.246915,0.0761471,7,0.199857,0.062531,0.291509,0.12783
152,5,0.189183,0.0921054,0.344642,0.0708213,5,0.163184,0.0618215,0.278552,0.107292,3,0.154159,0.070493,0.246837,0.0760085,7,0.199879,0.0625583,0.291427,0.127765
153,5,0.189055,0.0920518,0.344442,0.0707215,5,0.163313,0.0618543,0.278737,0.107471,3,0.154099,0.0705074,0.246759,0.0758704,7,0.199901,0.0625858,0.291346,0.127701
154,5,0.188928,0.0919979,0.344242,0.0706223,5,0.163443,0.061887,0.278921,0.107651,3,0.154039,0.0705216,0.246681,0.0757327,7,0.199923,0.0626138,0.291265,0.127636
155,5,0.188801,0.091944,0.344042,0.0705235,5,0.147644,0.0731984,0.279105,0.0679498,3,0.153979,0.0705356,0.246602,0.0755952,7,0.199946,0.0626421,0.291184,0.127572
156,5,0.188674,0.0918898,0.343842,0.0704253,5,0.147725,0.0732927,0.27929,0.0677734,3,0.153919,0.0705493,0.246523,0.0754585,7,0.199968,0.0626706,0.291103,0.127507
157,5,0.188547,0.0918354,0.343642,0.0703281,5,0.147807,0.0733869,0.279473,0.0675967,3,0.153859,0.0705625,0.246443,0.0753223,7,0.19999,0.0626997,0.291023,0.127443
158,5,0.188421,0.0917807,0.343442,0.0702317,5,0.14789,0.0734812,0.279657,0.06742,3,0.153799,0.0705754,0.246363,0.0751867,7,0.200011,0.0627291,0.290944,0.127377
159,5,0.188294,0.0917259,0.343242,0.0701357,5,0.147972,0.0735755,0.279841,0.0672432,3,0.153739,0.070588,0.246283,0.0750515,7,0.200033,0.0627589,0.290865,0.127312
160,5,0.188168,0.0916709,0.343042,0.0700405,5,0.148055,0.0736699,0.280024,0.0670664,3,0.153679,0.0706005,0.246202,0.0749165,7,0.200055,0.062789,0.290786,0.127247
161,5,0.188042,0.0916156,0.342842,0.0699463,5,0.148137,0.0737644,0.280208,0.0668895,3,0.15362,0.0706128,0.246121,0.0747823,7,0.200077,0.0628195,0.290707,0.127181
162,5,0.187916,0.09156,0.342642,0.069853,5,0.14822,0.0738589,0.280392,0.0667128,3,0.15356,0.0706248,0.246039,0.0746483,7,0.200099,0.0628505,0.290629,0.127116
163,5,0.187791,0.0915041,0.342442,0.0697605,5,0.164623,0.0621743,0.280575,0.10928,3,0.1535,0.0706366,0.245958,0.0745147,7,0.200122,0.0628817,0.290551,0.12705
164,5,0.187665,0.0914482,0.342242,0.0696686,5,0.148386,0.0740481,0.280759,0.0663594,3,0.15344,0.0706481,0.245875,0.0743816,7,0.200144,0.0629132,0.290474,0.126985
165,5,0.18754,0.0913919,0.342042,0.0695778,5,0.148469,0.0741428,0.280942,0.0661828,3,0.15338,0.0706593,0.245793,0.0742488,7,0.200166,0.0629452,0.290397,0.12692
166,5,0.187416,0.0913355,0.341842,0.0694873,5,0.148553,0.0742375,0.281126,0.0660062,3,0.153321,0.0706705,0.24571,0.0741167,7,0.200189,0.0629774,0.29032,0.126855
167,5,0.187291,0.0912788,0.341642,0.0693976,5,0.148636,0.0743322,0.281309,0.0658298,3,0.153261,0.0706816,0.245628,0.0739849,7,0.200212,0.0630101,0.290244,0.126789
168,5,0.187167,0.0912219,0.341442,0.0693085,5,0.14872,0.074427,0.281492,0.0656535,3,0.153201,0.0706925,0.245545,0.0738539,7,0.200234,0.0630432,0.290169,0.126724
169,5,0.187043,0.0911647,0.341242,0.0692201,5,0.16542,0.0623599,0.281675,0.110375,3,0.153142,0.070703,0.245462,0.0737238,7,0.200257,0.0630768,0.290093,0.126657
170,5,0.186919,0.0911074,0.341043,0.0691323,5,0.148888,0.0746165,0.281858,0.0653011,3,0.153083,0.0707136,0.24538,0.0735942,7,0.200279,0.0631108,0.290018,0.126591
171,5,0.186796,0.0910499,0.340843,0.069045,5,0.165687,0.0624204,0.28204,0.110741,3,0.153024,0.070724,0.245298,0.0734654,7,0.200302,0.0631451,0.289944,0.126524
172,5,0.186673,0.0909922,0.340643,0.0689583,5,0.165821,0.0624506,0.282223,0.110925,3,0.152966,0.0707339,0.245215,0.0733375,7,0.200325,0.0631797,0.28987,0.126457
173,5,0.186549,0.0909343,0.340443,0.0688726,5,0.14914,0.0749009,0.282406,0.0647723,3,0.152907,0.0707438,0.245132,0.0732102,7,0.200347,0.0632146,0.289797,0.12639
174,5,0.186427,0.090876,0.340243,0.068788,5,0.149225,0.0749959,0.282588,0.0645956,3,0.152849,0.0707533,0.24505,0.0730837,7,0.20037,0.0632498,0.289724,0.126324
175,5,0.186304,0.0908175,0.340043,0.0687041,5,0.14931,0.075091,0.282771,0.0644192,3,0.152791,0.0707627,0.244967,0.0729575,7,0.200392,0.0632853,0.289651,0.126257
176,5,0.186182,0.0907588,0.339843,0.068621,5,0.149394,0.0751862,0.282953,0.0642426,3,0.152733,0.0707719,0.244884,0.0728322,7,0.200415,0.0633212,0.289579,0.126189
177,6,0.221436,0.114511,0.398315,0.068539,5,0.149479,0.0752814,0.283135,0.064066,3,0.152676,0.0707809,0.244801,0.0727077,7,0.200437,0.0633576,0.289507,0.126122
178,6,0.221367,0.114553,0.398509,0.0684579,5,0.166631,0.0626286,0.283318,0.112031,3,0.152619,0.0707898,0.244719,0.0725835,7,0.20046,0.0633942,0.289436,0.126054
179,6,0.221298,0.114595,0.398703,0.0683776,5,0.166767,0.0626579,0.2835,0.112216,3,0.152561,0.0707984,0.244636,0.0724599,7,0.200483,0.0634311,0.289366,0.125987
180,6,0.221229,0.114637,0.398897,0.0682978,5,0.166903,0.0626871,0.283682,0.1124,4,0.208096,0.114156,0.374871,0.0723371,7,0.200506,0.0634683,0.289524,0.12592
181,6,0.22116,0.114679,0.399092,0.0682188,5,0.14982,0.0756632,0.283865,0.0633589,4,0.208013,0.114122,0.374711,0.0722147,7,0.200529,0.0635059,0.289687,0.125853
182,6,0.221092,0.114722,0.399286,0.0681404,5,0.149905,0.0757589,0.284047,0.0631824,4,0.207931,0.114087,0.37455,0.0720929,7,0.200552,0.0635437,0.28985,0.125785
183,6,0.221024,0.114764,0.39948,0.0680625,5,0.149991,0.0758545,0.284229,0.0630061,4,0.207848,0.114053,0.374389,0.0719712,7,0.200575,0.0635818,0.290013,0.125719
184,6,0.220956,0.114806,0.399674,0.0679858,5,0.150077,0.0759501,0.284411,0.0628296,4,0.207765,0.114018,0.374228,0.0718502,7,0.200598,0.0636203,0.290177,0.125651
185,6,0.220888,0.114847,0.399869,0.0679103,5,0.150163,0.0760458,0.284593,0.062653,4,0.207683,0.113984,0.374067,0.0717297,7,0.200621,0.0636592,0.290341,0.125584
186,6,0.22082,0.114889,0.400063,0.0678351,5,0.167725,0.0628597,0.284774,0.113512,4,0.2076,0.113949,0.373906,0.07161,7,0.200644,0.0636986,0.290505,0.125517
187,6,0.220753,0.114931,0.400258,0.0677607,5,0.167863,0.0628878,0.284956,0.113698,4,0.207518,0.113913,0.373744,0.071491,7,0.200667,0.063738,0.290669,0.125449
188,6,0.220686,0.114973,0.400452,0.0676871,5,0.168001,0.0629159,0.285138,0.113884,4,0.207436,0.113878,0.373582,0.0713724,7,0.20069,0.063778,0.290833,0.125382
189,6,0.220619,0.115014,0.400647,0.0676144,5,0.150508,0.076429,0.285319,0.0619463,4,0.207354,0.113842,0.373421,0.0712542,7,0.200713,0.0638183,0.290997,0.125314
190,6,0.220553,0.115056,0.400842,0.0675427,5,0.168277,0.062972,0.285501,0.114255,4,0.207271,0.113807,0.373258,0.0711362,7,0.200736,0.0638588,0.291162,0.125246
191,6,0.220487,0.115097,0.401037,0.067472,5,0.168415,0.0629999,0.285682,0.114442,4,0.207189,0.113771,0.373096,0.0710191,7,0.200759,0.0638998,0.291326,0.125178
192,6,0.220421,0.115138,0.401232,0.067402,5,0.168554,0.0630275,0.285864,0.114628,4,0.207107,0.113735,0.372934,0.0709028,7,0.200782,0.0639412,0.291492,0.12511
193,6,0.220355,0.11518,0.401427,0.0673323,5,0.168693,0.0630549,0.286045,0.114814,4,0.207025,0.113698,0.372771,0.0707867,7,0.200805,0.063983,0.291657,0.125041
194,6,0.220289,0.115221,0.401622,0.0672633,5,0.168832,0.0630823,0.286226,0.115,4,0.206943,0.113662,0.372609,0.070671,7,0.200828,0.064025,0.291823,0.124973
195,6,0.220224,0.115262,0.401817,0.0671948,5,0.168971,0.0631094,0.286407,0.115187,4,0.206861,0.113626,0.372446,0.0705559,7,0.200852,0.0640674,0.291989,0.124904
196,6,0.220158,0.115304,0.402012,0.0671271,5,0.169111,0.0631364,0.286588,0.115374,4,0.206779,0.113589,0.372283,0.0704415,7,0.200875,0.0641102,0.292155,0.124835
197,6,0.220093,0.115345,0.402207,0.0670607,5,0.151204,0.0771976,0.286769,0.060533,4,0.206698,0.113552,0.37212,0.0703275,7,0.200898,0.0641532,0.292321,0.124766
198,6,0.220029,0.115386,0.402403,0.0669952,5,0.151291,0.0772938,0.28695,0.0603561,4,0.206616,0.113514,0.371957,0.0702144,7,0.200921,0.0641964,0.292487,0.124696
199,6,0.219964,0.115427,0.402598,0.0669303,5,0.151379,0.0773901,0.28713,0.0601791,4,0.206535,0.113477,0.371794,0.0701015,7,0.200944,0.06424,0.292654,0.124627
200,6,0.2199,0.115468,0.402793,0.0668663,5,0.151467,0.0774863,0.28731,0.0600024,4,0.206454,0.113439,0.371631,0.0699895,7,0.200968,0.064284,0.29282,0.124557
201,6,0.219836,0.115509,0.402989,0.0668028,5,0.151555,0.0775825,0.28749,0.0598255,4,0.206373,0.113402,0.371467,0.0698779,7,0.200991,0.0643283,0.292987,0.124488
202,6,0.219772,0.11555,0.403184,0.0667398,5,0.151643,0.0776789,0.287671,0.0596486,4,0.206292,0.113364,0.371304,0.0697667,7,0.201014,0.0643729,0.293155,0.124419
203,6,0.219708,0.115591,0.40338,0.0666774,5,0.151731,0.0777754,0.287851,0.0594719,4,0.206211,0.113325,0.37114,0.0696563,7,0.201038,0.0644179,0.293322,0.12435
204,6,0.219645,0.115632,0.403576,0.0666154,5,0.170235,0.0633465,0.288031,0.116252,4,0.206129,0.113287,0.370976,0.0695464,7,0.201062,0.0644631,0.29349,0.124281
205,6,0.219582,0.115673,0.403772,0.0665539,5,0.151907,0.0779684,0.288211,0.0591185,4,0.206048,0.113248,0.370812,0.0694376,7,0.201086,0.0645086,0.293658,0.124212
206,6,0.219519,0.115713,0.403967,0.0664934,5,0.170518,0.063398,0.288391,0.116362,4,0.205967,0.113209,0.370647,0.0693291,7,0.201109,0.0645545,0.293826,0.124143
207,6,0.219456,0.115754,0.404163,0.0664338,5,0.152084,0.0781616,0.288571,0.0587649,4,0.205886,0.11317,0.370483,0.0692211,7,0.201133,0.0646006,0.293994,0.124075
208,6,0.219394,0.115795,0.404359,0.0663755,5,0.152172,0.0782582,0.28875,0.0585879,4,0.205805,0.113131,0.370319,0.0691138,7,0.201157,0.0646469,0.294163,0.124007
209,6,0.219331,0.115835,0.404555,0.0663175,5,0.15226,0.0783548,0.288929,0.0584111,4,0.205724,0.113091,0.370154,0.069007,7,0.201181,0.0646937,0.294331,0.123939
210,6,0.219269,0.115876,0.404751,0.0662607,5,0.152349,0.0784515,0.289108,0.0582342,4,0.205643,0.113052,0.369989,0.0689007,7,0.201205,0.0647407,0.2945,0.123872
211,6,0.219207,0.115916,0.404947,0.0662044,5,0.152438,0.0785482,0.289288,0.0580571,4,0.205562,0.113011,0.369823,0.0687954,7,0.201229,0.0647881,0.294669,0.123804
212,6,0.219145,0.115957,0.405144,0.0661485,7,0.165878,0.0741542,0.289467,0.05788,4,0.205481,0.112971,0.369658,0.0686911,7,0.201254,0.0648358,0.294839,0.123737
213,6,0.219084,0.115998,0.40534,0.066093,6,0.184026,0.064426,0.289645,0.116766,4,0.2054,0.11293,0.369492,0.0685879,7,0.201278,0.064884,0.295008,0.12367
214,6,0.219022,0.116038,0.405536,0.0660383,6,0.168382,0.0800526,0.289824,0.0575259,4,0.20532,0.112889,0.369327,0.0684856,7,0.201302,0.0649324,0.295178,0.123603
215,6,0.218961,0.116078,0.405732,0.0659845,8,0.222148,0.0862481,0.346389,0.116887,4,0.20524,0.112848,0.369162,0.0683842,7,0.201327,0.0649811,0.295347,0.123536
216,6,0.218901,0.116119,0.405928,0.0659312,6,0.177929,0.0956333,0.346217,0.0571719,4,0.20516,0.112807,0.368996,0.0682835,7,0.201352,0.06503,0.295517,0.123468
217,6,0.21884,0.116159,0.406124,0.0658786,6,0.193905,0.0809749,0.346044,0.117011,4,0.205079,0.112765,0.368831,0.0681837,7,0.201376,0.0650793,0.295687,0.123401
218,6,0.218779,0.116199,0.406321,0.0658269,8,0.188917,0.0916443,0.345872,0.0568179,4,0.204999,0.112723,0.368665,0.0680849,7,0.201401,0.0651289,0.295858,0.123334
219,6,0.218719,0.11624,0.406517,0.0657759,8,0.188986,0.0916473,0.345699,0.056641,4,0.20492,0.112681,0.368499,0.0679871,7,0.201426,0.0651788,0.296029,0.123267
220,6,0.218659,0.11628,0.406713,0.0657255,6,0.19418,0.0807143,0.345526,0.117201,4,0.20484,0.112638,0.368333,0.0678904,7,0.201451,0.0652289,0.296199,0.1232
221,6,0.218599,0.11632,0.40691,0.0656756,6,0.194271,0.0806274,0.345353,0.117266,4,0.20476,0.112595,0.368167,0.067794,7,0.201476,0.0652793,0.29637,0.123133
222,6,0.218539,0.11636,0.407106,0.0656269,6,0.194364,0.0805405,0.34518,0.11733,4,0.204681,0.112552,0.368,0.0676983,7,0.2015,0.06533,0.296541,0.123065
223,6,0.21848,0.1164,0.407303,0.0655794,6,0.194456,0.0804536,0.345007,0.117395,4,0.204601,0.112508,0.367834,0.0676035,7,0.201526,0.0653811,0.296713,0.122998
224,6,0.218421,0.11644,0.4075,0.0655328,6,0.194548,0.0803667,0.344834,0.117461,4,0.204522,0.112464,0.367667,0.0675095,7,0.20155,0.0654327,0.296885,0.12293
225,6,0.218362,0.11648,0.407697,0.0654871,7,0.180926,0.095021,0.344661,0.0555783,4,0.204442,0.11242,0.3675,0.0674166,7,0.201575,0.0654846,0.297057,0.122862
226,6,0.218303,0.11652,0.407893,0.0654425,7,0.18098,0.0950142,0.344487,0.055401,4,0.204363,0.112376,0.367333,0.0673243,7,0.2016,0.0655368,0.297229,0.122794
227,6,0.218245,0.11656,0.40809,0.0653985,8,0.189541,0.091677,0.344314,0.055224,4,0.204284,0.112331,0.367166,0.0672328,7,0.201625,0.0655894,0.297402,0.122726
228,6,0.218187,0.1166,0.408287,0.0653558,7,0.181088,0.0950009,0.34414,0.0550471,4,0.204205,0.112287,0.366999,0.0671423,7,0.20165,0.0656424,0.297575,0.122657
229,6,0.218129,0.116639,0.408484,0.0653142,7,0.181142,0.0949946,0.343967,0.0548699,4,0.204127,0.112242,0.366832,0.0670526,7,0.201676,0.0656956,0.297748,0.122589
230,6,0.218071,0.116679,0.408681,0.0652731,7,0.181197,0.0949884,0.343793,0.0546928,4,0.204048,0.112196,0.366665,0.0669641,7,0.201701,0.0657491,0.297922,0.122521
231,6,0.218014,0.116719,0.408878,0.065233,8,0.189821,0.0916949,0.343619,0.0545158,4,0.203969,0.112151,0.366497,0.0668762,7,0.201727,0.0658029,0.298095,0.122453
232,6,0.217956,0.116758,0.409075,0.0651934,7,0.181306,0.0949762,0.343445,0.054339,4,0.203891,0.112105,0.36633,0.0667889,7,0.193449,0.0658881,0.298269,0.122384
233,6,0.217899,0.116798,0.409273,0.0651545,7,0.181361,0.0949703,0.343272,0.0541624,4,0.203813,0.112059,0.366162,0.0667026,10,0.19243,0.0612993,0.298443,0.121298
234,6,0.217842,0.116837,0.40947,0.0651164,8,0.190033,0.0917097,0.343098,0.0539858,4,0.203735,0.112013,0.365994,0.0666167,7,0.181076,0.0596275,0.286151,0.12111
235,6,0.217786,0.116877,0.409667,0.0650788,6,0.202748,0.0857383,0.342923,0.118218,4,0.203657,0.111966,0.365827,0.0665318,9,0.19264,0.0647787,0.298791,0.120922
236,6,0.217729,0.116916,0.409864,0.0650426,7,0.181526,0.0949531,0.342748,0.0536324,4,0.20358,0.11192,0.365659,0.0664471,9,0.192608,0.0648638,0.298966,0.120734
237,7,0.2667,0.161698,0.560862,0.0650072,6,0.202936,0.085589,0.342573,0.118363,4,0.203502,0.111873,0.365491,0.0663631,9,0.192577,0.064949,0.29914,0.120547
238,6,0.217617,0.116995,0.410259,0.0649729,6,0.20303,0.0855143,0.342398,0.118435,4,0.203425,0.111826,0.365323,0.06628,9,0.192545,0.0650344,0.299315,0.120359
239,6,0.217561,0.117034,0.410457,0.0649393,7,0.181692,0.0949367,0.342223,0.053102,4,0.203348,0.111779,0.365155,0.0661979,9,0.192514,0.06512,0.29949,0.120172
240,6,0.217505,0.117073,0.410655,0.0649063,6,0.203218,0.0853646,0.342047,0.118583,4,0.203271,0.111731,0.364986,0.0661162,9,0.192482,0.0652059,0.299666,0.119984
241,6,0.21745,0.117113,0.410852,0.0648746,7,0.181803,0.0949265,0.341872,0.0527479,4,0.203194,0.111684,0.364818,0.0660349,7,0.180817,0.0600159,0.285834,0.119797
242,6,0.217395,0.117152,0.41105,0.0648435,7,0.181859,0.0949215,0.341697,0.0525709,4,0.203116,0.111636,0.364649,0.0659545,9,0.192419,0.0653779,0.300017,0.11961
243,6,0.217339,0.117191,0.411248,0.0648135,7,0.181915,0.0949168,0.341521,0.0523936,4,0.203039,0.111588,0.364481,0.0658749,7,0.180743,0.0601282,0.285747,0.119423
244,6,0.217285,0.11723,0.411446,0.0647844,7,0.181971,0.0949121,0.341345,0.0522161,4,0.202963,0.11154,0.364313,0.0657959,7,0.175762,0.0575675,0.285704,0.119236
245,6,0.21723,0.117269,0.411644,0.0647567,8,0.190816,0.0917733,0.341169,0.0520385,4,0.202886,0.111491,0.364144,0.065718,7,0.176156,0.0579757,0.285662,0.119049
246,6,0.217176,0.117308,0.411842,0.0647301,8,0.190888,0.09178,0.340993,0.051861,4,0.202809,0.111442,0.363975,0.065641,7,0.17613,0.0580257,0.28562,0.118863
247,6,0.217122,0.117347,0.41204,0.0647049,8,0.19096,0.0917869,0.340817,0.0516833,4,0.202733,0.111393,0.363806,0.0655645,7,0.176104,0.0580761,0.285579,0.118676
248,6,0.217068,0.117386,0.412238,0.0646804,7,0.182195,0.0948951,0.340641,0.0515059,4,0.202656,0.111344,0.363638,0.0654887,7,0.176079,0.0581268,0.285539,0.11849
249,6,0.217015,0.117424,0.412436,0.064657,7,0.182251,0.0948911,0.340465,0.0513284,4,0.20258,0.111295,0.363469,0.0654134,9,0.188724,0.0650186,0.301251,0.118304
250,6,0.216961,0.117463,0.412634,0.0646349,7,0.182308,0.0948873,0.340288,0.0511509,4,0.202504,0.111245,0.3633,0.0653393,7,0.186684,0.0717973,0.301429,0.118118
251,6,0.216908,0.117501,0.412832,0.0646143,8,0.255156,0.121875,0.490859,0.119437,4,0.202428,0.111195,0.363131,0.0652663,9,0.188679,0.0651825,0.301607,0.117932
252,6,0.216856,0.11754,0.41303,0.0645944,9,0.206153,0.0962004,0.339935,0.0507962,4,0.202353,0.111145,0.362962,0.0651945,7,0.175975,0.058332,0.285379,0.117746
253,6,0.216803,0.117578,0.413229,0.0645755,7,0.182478,0.0948762,0.339758,0.0506186,4,0.202278,0.111094,0.362794,0.0651239,7,0.175949,0.0583838,0.28534,0.11756
254,6,0.21675,0.117617,0.413427,0.0645578,7,0.182535,0.0948727,0.33958,0.050441,4,0.202203,0.111043,0.362625,0.0650544,7,0.175923,0.0584358,0.285301,0.117375
255,6,0.216698,0.117655,0.413625,0.0645408,8,0.191539,0.0918458,0.339403,0.0502632,4,0.202129,0.110992,0.362457,0.0649861,8,0.182041,0.0570741,0.285262,0.11719
256,6,0.216646,0.117693,0.413824,0.0645248,6,0.204742,0.0841583,0.339226,0.119848,4,0.202054,0.11094,0.362288,0.0649185,10,0.192226,0.0631914,0.302498,0.117004
257,6,0.216594,0.117731,0.414022,0.0645098,7,0.182705,0.0948633,0.339048,0.049908,4,0.20198,0.110888,0.362119,0.0648513,7,0.180229,0.0609334,0.285188,0.116819
258,6,0.216543,0.11777,0.414221,0.0644954,7,0.182763,0.0948603,0.338871,0.0497306,4,0.201906,0.110836,0.36195,0.0647853,7,0.175592,0.0584504,0.285151,0.116634
259,6,0.216491,0.117808,0.414419,0.0644815,7,0.18282,0.0948575,0.338693,0.0495534,4,0.201833,0.110784,0.361781,0.06472,7,0.175795,0.0587011,0.285115,0.11645
260,6,0.21644,0.117846,0.414618,0.0644687,8,0.191905,0.0918868,0.338515,0.0493763,4,0.201759,0.110731,0.361612,0.0646551,7,0.175769,0.0587549,0.285079,0.116265
261,6,0.216389,0.117884,0.414816,0.0644565,7,0.182935,0.094852,0.338338,0.0491992,4,0.201686,0.110678,0.361443,0.0645912,7,0.175744,0.058809,0.285043,0.116081
262,6,0.216338,0.117923,0.415015,0.0644455,7,0.182993,0.0948496,0.33816,0.0490222,4,0.201614,0.110625,0.361274,0.0645283,7,0.175719,0.0588633,0.285008,0.115897
263,6,0.216287,0.117961,0.415213,0.0644349,6,0.205418,0.0836252,0.337983,0.120445,4,0.201541,0.110572,0.361104,0.0644658,10,0.192167,0.0637941,0.303755,0.115713
264,6,0.216237,0.117999,0.415412,0.0644249,8,0.1922,0.0919221,0.337805,0.0486678,4,0.201468,0.110518,0.360935,0.0644037,9,0.195521,0.066492,0.303935,0.115529
265,6,0.216187,0.118037,0.41561,0.064416,6,0.205613,0.0834725,0.337627,0.12062,4,0.201396,0.110465,0.360765,0.0643423,10,0.19215,0.0639684,0.304115,0.115345
266,6,0.216137,0.118075,0.415809,0.0644076,8,0.192348,0.0919406,0.337449,0.048314,4,0.201324,0.110411,0.360595,0.0642816,7,0.179902,0.0614679,0.284871,0.115161
267,6,0.216087,0.118113,0.416008,0.0644,8,0.192422,0.09195,0.337271,0.0481373,4,0.201252,0.110356,0.360425,0.064222,8,0.181946,0.0578168,0.284837,0.114978
268,6,0.216037,0.118151,0.416206,0.0643936,7,0.183341,0.0948375,0.337092,0.047961,4,0.20118,0.110301,0.360255,0.0641636,7,0.175474,0.0591142,0.284804,0.114795
269,6,0.215988,0.118189,0.416405,0.0643876,10,0.235607,0.124712,0.490758,0.0477845,4,0.201108,0.110246,0.360084,0.0641063,7,0.175463,0.0591821,0.284772,0.114611
270,6,0.215939,0.118227,0.416604,0.0643829,7,0.205461,0.136541,0.490756,0.0476079,4,0.201037,0.110191,0.359914,0.06405,9,0.18826,0.0667923,0.30502,0.114429
271,6,0.21589,0.118265,0.416802,0.0643794,6,0.231898,0.129976,0.490754,0.121157,4,0.200966,0.110135,0.359742,0.0639944,9,0.188239,0.0668795,0.305201,0.114246
272,6,0.215842,0.118303,0.417001,0.0643771,8,0.212091,0.128887,0.490752,0.0472547,4,0.200894,0.110079,0.359571,0.0639393,7,0.175468,0.0594214,0.284676,0.114063
273,6,0.215793,0.118341,0.4172,0.0643754,6,0.232153,0.129886,0.49075,0.121341,4,0.200823,0.110022,0.3594,0.0638849,9,0.188196,0.0670549,0.305564,0.113881
274,6,0.215745,0.118378,0.417399,0.0643743,8,0.220662,0.133689,0.490749,0.0469012,4,0.200753,0.109966,0.359229,0.0638316,7,0.175417,0.0595361,0.284614,0.113698
275,6,0.215697,0.118416,0.417597,0.0643745,9,0.224863,0.126586,0.490748,0.0467243,4,0.200682,0.109909,0.359058,0.0637792,7,0.175392,0.0595937,0.284583,0.113516
276,6,0.215649,0.118454,0.417796,0.0643755,8,0.21248,0.128956,0.490747,0.0465475,4,0.200611,0.109852,0.358887,0.0637281,8,0.181875,0.0583957,0.284553,0.113334
277,6,0.215602,0.118491,0.417995,0.0643771,7,0.206051,0.136638,0.490746,0.0463707,4,0.200541,0.109794,0.358715,0.0636777,7,0.175371,0.0597351,0.284523,0.113151
278,6,0.215555,0.118529,0.418194,0.0643793,8,0.212675,0.128991,0.490746,0.0461941,4,0.200471,0.109737,0.358544,0.0636281,7,0.175359,0.0598055,0.284493,0.112969
279,6,0.215508,0.118567,0.418393,0.0643824,7,0.206221,0.136666,0.490746,0.0460176,4,0.200401,0.109678,0.358372,0.0635796,7,0.175348,0.0598762,0.284464,0.112788
280,6,0.21546,0.118605,0.418592,0.064386,7,0.206307,0.136681,0.490747,0.0458413,4,0.200331,0.10962,0.3582,0.0635325,7,0.175336,0.0599471,0.284435,0.112607
281,6,0.215414,0.118643,0.418791,0.0643909,6,0.23318,0.129525,0.490748,0.122098,4,0.200262,0.10956,0.358027,0.0634861,7,0.175325,0.0600182,0.284407,0.112425
